category,name,area,address,maps_link,delivery_apps,zomato_search,swiggy_search,rating,reviews,lat,lon,place_id
tiffins,GALAXY TIFFIN CENTER,area4,"beside balaji pavan bandar, Bapu Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJXWIPyVuXyzsRx-rc6sC4EfA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=GALAXY%20TIFFIN%20CENTER,https://www.swiggy.com/search?query=GALAXY%20TIFFIN%20CENTER,5,1,17.373845,78.41764,ChIJXWIPyVuXyzsRx-rc6sC4EfA
tiffins,Ganesh Tiffin Centere,area4,"13-6-3-83, Golconda Road, Ramsingh Pura, Talla Gadda, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ3SCfBqmXyzsRSnw9PmoFHxQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ganesh%20Tiffin%20Centere,https://www.swiggy.com/search?query=Ganesh%20Tiffin%20Centere,3.7,3,17.375504,78.43793,ChIJ3SCfBqmXyzsRSnw9PmoFHxQ
tiffins,Guru nath tiffin center,area4,"9CJH+3V7, Inner Ring Road, Kanaka Durga Colony, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJK-R9sRSXyzsRBNFIkPoGpgY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Guru%20nath%20tiffin%20center,https://www.swiggy.com/search?query=Guru%20nath%20tiffin%20center,4.2,5,17.380155,78.429678,ChIJK-R9sRSXyzsRBNFIkPoGpgY
tiffins,"H.k.G.N Master Chaat ""N"" Dosa",area4,India,https://www.google.com/maps/place/?q=place_id:ChIJm_s6ow6XyzsRjaule-gWD60,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=H.k.G.N%20Master%20Chaat%20%22N%22%20Dosa,https://www.swiggy.com/search?query=H.k.G.N%20Master%20Chaat%20%22N%22%20Dosa,,,17.386122,78.446118,ChIJm_s6ow6XyzsRjaule-gWD60
tiffins,HIBA TIFFIN CENTER & CHAT BHANDAR,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJ4eY-aaCXyzsRyuv93po4Bl0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=HIBA%20TIFFIN%20CENTER%20%26%20CHAT%20BHANDAR,https://www.swiggy.com/search?query=HIBA%20TIFFIN%20CENTER%20%26%20CHAT%20BHANDAR,,,17.378175,78.450581,ChIJ4eY-aaCXyzsRyuv93po4Bl0
tiffins,Hyderabad Tiffins,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJ40MU2uKWyzsRRlO4GWDOftw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Hyderabad%20Tiffins,https://www.swiggy.com/search?query=Hyderabad%20Tiffins,,,17.390431,78.427305,ChIJ40MU2uKWyzsRRlO4GWDOftw
tiffins,HYDERABADI CHOCO WAFFLES & TIFFINS,area4,"13-5, Iqra School Lane, Tappachabutra, Syed Ali Guda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJU_4pl8mXyzsRtilQkWWJ_ms,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=HYDERABADI%20CHOCO%20WAFFLES%20%26%20TIFFINS,https://www.swiggy.com/search?query=HYDERABADI%20CHOCO%20WAFFLES%20%26%20TIFFINS,5,9,17.379943,78.447291,ChIJU_4pl8mXyzsRtilQkWWJ_ms
tiffins,Jai Bhavani Mess Curry Point,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJV7T7j6WXyzsRswoNlZmfF0M,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Jai%20Bhavani%20Mess%20Curry%20Point,https://www.swiggy.com/search?query=Jai%20Bhavani%20Mess%20Curry%20Point,,,17.370851,78.441768,ChIJV7T7j6WXyzsRswoNlZmfF0M
tiffins,Jay Bhavani tiffin centre jiyaguda,area4,"13-3-1050/29, New Ganga Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJybI-AQCXyzsR-g6X2G-daBg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Jay%20Bhavani%20tiffin%20centre%20jiyaguda,https://www.swiggy.com/search?query=Jay%20Bhavani%20tiffin%20centre%20jiyaguda,5,1,17.366497,78.448079,ChIJybI-AQCXyzsR-g6X2G-daBg
tiffins,JS Jai Tuljha Bhavani Tiffin Center,area4,"S.No.1 H.No.13-6-839/1/B/9 Karwan, Kamela Road, Banjawadi, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJg0cVi1iXyzsRG1M8mAcFgLY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=JS%20Jai%20Tuljha%20Bhavani%20Tiffin%20Center,https://www.swiggy.com/search?query=JS%20Jai%20Tuljha%20Bhavani%20Tiffin%20Center,,,17.371679,78.443736,ChIJg0cVi1iXyzsRG1M8mAcFgLY
tiffins,Karthik bng Tiffin Center,area4,"opp. to Bus Stand, Mehdipatnam, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ80fpUQmXyzsRzimqM14LjkY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Karthik%20bng%20Tiffin%20Center,https://www.swiggy.com/search?query=Karthik%20bng%20Tiffin%20Center,4,1,17.39195,78.442112,ChIJ80fpUQmXyzsRzimqM14LjkY
tiffins,King Tiffin Center,area4,"Shop No 1, Kishan Nagar, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJZd1As4aXyzsR69upCqdV-Mw,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=King%20Tiffin%20Center,https://www.swiggy.com/search?query=King%20Tiffin%20Center,5,1,17.381781,78.449619,ChIJZd1As4aXyzsR69upCqdV-Mw
tiffins,Lakshmamma Tiffin Center,area4,Hyderabad,https://www.google.com/maps/place/?q=place_id:ChIJUTY73riXyzsRkWfWvz0qIOs,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Lakshmamma%20Tiffin%20Center,https://www.swiggy.com/search?query=Lakshmamma%20Tiffin%20Center,,,17.368243,78.452262,ChIJUTY73riXyzsRkWfWvz0qIOs
tiffins,Laxminarayan Tiffins Centre,area4,"Alluri Sitarama Raju Nagar, Kanaka Durga Colony, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJEZBbmYqXyzsRHbiM_VZT200,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Laxminarayan%20Tiffins%20Centre,https://www.swiggy.com/search?query=Laxminarayan%20Tiffins%20Centre,,,17.381671,78.436126,ChIJEZBbmYqXyzsRHbiM_VZT200
tiffins,LIMRA TIFFIN CENTRE,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJGR8pOAqXyzsRZjunCTQ3bQY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=LIMRA%20TIFFIN%20CENTRE,https://www.swiggy.com/search?query=LIMRA%20TIFFIN%20CENTRE,,,17.381361,78.44805,ChIJGR8pOAqXyzsRZjunCTQ3bQY
tiffins,LNS Tiffins & Meals Center,area4,"Plot No.73, Karol Bagh Society, Laxmi Nagar, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJJUgmQv2WyzsR7U7bZkYTAxo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=LNS%20Tiffins%20%26%20Meals%20Center,https://www.swiggy.com/search?query=LNS%20Tiffins%20%26%20Meals%20Center,4.8,4,17.38831,78.429283,ChIJJUgmQv2WyzsR7U7bZkYTAxo
tiffins,LSN Tiffins & Meals,area4,"Karol Bagh Road, Karol Bagh Society, Karol Bagh B Society, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJHw3eQ_2WyzsRoNtSv9OCGM8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=LSN%20Tiffins%20%26%20Meals,https://www.swiggy.com/search?query=LSN%20Tiffins%20%26%20Meals,4,2,17.388307,78.429294,ChIJHw3eQ_2WyzsRoNtSv9OCGM8
tiffins,MAHADEV TIFFIN AND SNACKS CENTRE,area4,"13-3-685/5, Imam Pura, Ranganatha Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJq3IaSQCXyzsRZ2EIILc5pGc,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=MAHADEV%20TIFFIN%20AND%20SNACKS%20CENTRE,https://www.swiggy.com/search?query=MAHADEV%20TIFFIN%20AND%20SNACKS%20CENTRE,5,2,17.368761,78.452244,ChIJq3IaSQCXyzsRZ2EIILc5pGc
tiffins,Mahadev Tiffin Center,area4,"9C9V+4MM, Sant Sri Keshava Swamy Maharaj Marg, Dariya Bagh, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJSy5R1qSXyzsRI_zL_G5i6Ns,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Mahadev%20Tiffin%20Center,https://www.swiggy.com/search?query=Mahadev%20Tiffin%20Center,,,17.367833,78.44416,ChIJSy5R1qSXyzsRI_zL_G5i6Ns
tiffins,MAHADEVAPPA TIFFINS,area4,"9CCV+232, Dariya Bagh, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJYfsWMQCXyzsRfm7auzB9t1U,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=MAHADEVAPPA%20TIFFINS,https://www.swiggy.com/search?query=MAHADEVAPPA%20TIFFINS,,,17.370012,78.442645,ChIJYfsWMQCXyzsRfm7auzB9t1U
tiffins,Master Tiffin Center,area4,"opp. Rehyan School, Sarwar Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJWwl-_0-XyzsRAfyuDYNM_KA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Master%20Tiffin%20Center,https://www.swiggy.com/search?query=Master%20Tiffin%20Center,,,17.379383,78.449717,ChIJWwl-_0-XyzsRAfyuDYNM_KA
tiffins,Mj Tiffins,area4,"9CJW+H9M, Shaheed Nagar Road, Mahaveer Nagar Colony, Mahboob Colony, Syed Ali Guda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJfz8FmwmXyzsR-ozk7ZK-7bo,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Mj%20Tiffins,https://www.swiggy.com/search?query=Mj%20Tiffins,,,17.381475,78.445926,ChIJfz8FmwmXyzsR-ozk7ZK-7bo
tiffins,Mukka Tiffins Center,area4,"Shop No 5, Zaffar Guda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJb4PTx0yXyzsR8FjHvKog6CM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Mukka%20Tiffins%20Center,https://www.swiggy.com/search?query=Mukka%20Tiffins%20Center,2,1,17.378669,78.437505,ChIJb4PTx0yXyzsR8FjHvKog6CM
tiffins,Nikitha Tiffin Center,area4,"Shop No 13, near Reliance School, 2-267/A, Dhoolpet, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ72767NuXyzsRGp1KBmy7qfY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Nikitha%20Tiffin%20Center,https://www.swiggy.com/search?query=Nikitha%20Tiffin%20Center,5,1,17.374358,78.455057,ChIJ72767NuXyzsRGp1KBmy7qfY
tiffins,Om Sri Sai Tiffins,area4,"9CJR+G3M, Gudi Malkapur, Karwan, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ6aEwzAeXyzsR27rtcGF4EsQ,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Om%20Sri%20Sai%20Tiffins,https://www.swiggy.com/search?query=Om%20Sri%20Sai%20Tiffins,3.9,177,17.381332,78.440183,ChIJ6aEwzAeXyzsR27rtcGF4EsQ
tiffins,Pavan Singh Tiffin Centre,area4,"Shop No 1, opp. Bhavan, Ganga Bowli, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJjyWYHSOXyzsRiGr8larJ6A8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Pavan%20Singh%20Tiffin%20Centre,https://www.swiggy.com/search?query=Pavan%20Singh%20Tiffin%20Centre,,,17.377564,78.455909,ChIJjyWYHSOXyzsRiGr8larJ6A8
tiffins,Pavan Tiffin Center,area4,"Jhirra, Asif Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ52oJv7yXyzsRCYUyc7JY82o,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Pavan%20Tiffin%20Center,https://www.swiggy.com/search?query=Pavan%20Tiffin%20Center,5,2,17.382271,78.447766,ChIJ52oJv7yXyzsRCYUyc7JY82o
tiffins,Priyanaka Tiffin Centre,area4,"9-1-34/15/29/1, Hashim Nagar, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ_3xCDFeWyzsRcT-8zHHYIAc,Possibly listed - verify via Zomato/Swiggy search links,https://www.zomato.com/hyderabad/restaurants?q=Priyanaka%20Tiffin%20Centre,https://www.swiggy.com/search?query=Priyanaka%20Tiffin%20Centre,4.1,39,17.37423,78.420032,ChIJ_3xCDFeWyzsRcT-8zHHYIAc
tiffins,R.M Fast Food & Tiffins Center,area4,"Besdie Mesco College, Karwan Road Hyderabad (T.S, Mustaidpura, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJH3ezOKKXyzsRJTEAEok5qI8,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=R.M%20Fast%20Food%20%26%20Tiffins%20Center,https://www.swiggy.com/search?query=R.M%20Fast%20Food%20%26%20Tiffins%20Center,,,17.372181,78.450688,ChIJH3ezOKKXyzsRJTEAEok5qI8
tiffins,Raj Rajeshwari Tiffin Center,area4,"Kagaz Guda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJz5bMg_eXyzsRnf-ejjA9YpA,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Raj%20Rajeshwari%20Tiffin%20Center,https://www.swiggy.com/search?query=Raj%20Rajeshwari%20Tiffin%20Center,1,1,17.371179,78.449245,ChIJz5bMg_eXyzsRnf-ejjA9YpA
tiffins,Raju Tiffin Center,area4,"9CGC+M58, P INDRAREDDY FLYOVER, Bapu Nagar, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJZ32M11eWyzsRpWqmscjkX3E,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Raju%20Tiffin%20Center,https://www.swiggy.com/search?query=Raju%20Tiffin%20Center,4.2,134,17.376659,78.42044,ChIJZ32M11eWyzsRpWqmscjkX3E
tiffins,RAKSHITHA TIFFINS & FAST FOOD,area4,"9CGV+FFV, Karwan Road, Vasavi Vihar, Telecom Amlapur Colony, Karwan, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ7ed3q6eXyzsRf71I1mDYVeY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=RAKSHITHA%20TIFFINS%20%26%20FAST%20FOOD,https://www.swiggy.com/search?query=RAKSHITHA%20TIFFINS%20%26%20FAST%20FOOD,,,17.376244,78.443683,ChIJ7ed3q6eXyzsRf71I1mDYVeY
tiffins,Ram Bhai Tiffins,area4,"671, 13-3-671, Jiyaguda Road, Imam Pura, Ranganatha Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJm8ZYFZiXyzsROOPuit5T4C0,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Ram%20Bhai%20Tiffins,https://www.swiggy.com/search?query=Ram%20Bhai%20Tiffins,4.4,2061,17.369316,78.453873,ChIJm8ZYFZiXyzsROOPuit5T4C0
tiffins,REDDY TIFFIN CENTER,area4,"Pillar Number 75, Uppal depot,road no.1, Near, big c, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJQwIR9VqfyzsRapsr2kGugRQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=REDDY%20TIFFIN%20CENTER,https://www.swiggy.com/search?query=REDDY%20TIFFIN%20CENTER,4,24,17.385378,78.429515,ChIJQwIR9VqfyzsRapsr2kGugRQ
tiffins,RRR TIFFINS & FOODS,area4,"opp. Sri Ranganath temple, Ranganatha Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ5zZZyIqXyzsRBH9LrE1kHk4,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=RRR%20TIFFINS%20%26%20FOODS,https://www.swiggy.com/search?query=RRR%20TIFFINS%20%26%20FOODS,5,2,17.36945,78.451987,ChIJ5zZZyIqXyzsRBH9LrE1kHk4
tiffins,Ruchi Tiffins,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJCzQv7KeXyzsRPHuTKaAqciQ,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Ruchi%20Tiffins,https://www.swiggy.com/search?query=Ruchi%20Tiffins,,,17.377909,78.442138,ChIJCzQv7KeXyzsRPHuTKaAqciQ
tiffins,Rupesh Tiffin 1,area4,"1, Old Sabzi Mandi, Subji Mandi, Karwan, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJKWpwYvuXyzsRFhNeYpwctJM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Rupesh%20Tiffin%201,https://www.swiggy.com/search?query=Rupesh%20Tiffin%201,,,17.370832,78.447974,ChIJKWpwYvuXyzsRFhNeYpwctJM
tiffins,SABA TIFFIN HOTEL,area4,"shop number 1, Karwan Road, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJkRVIdk-XyzsRPHFTtLiHRA4,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SABA%20TIFFIN%20HOTEL,https://www.swiggy.com/search?query=SABA%20TIFFIN%20HOTEL,3.7,3,17.376442,78.430847,ChIJkRVIdk-XyzsRPHFTtLiHRA4
tiffins,Sai Kumar Tiffin Centre,area4,"Balaji Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJ4x5kxBiXyzsREmOnlGV804k,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sai%20Kumar%20Tiffin%20Centre,https://www.swiggy.com/search?query=Sai%20Kumar%20Tiffin%20Centre,,,17.372219,78.454833,ChIJ4x5kxBiXyzsREmOnlGV804k
tiffins,Sai Ram Tiffin Center,area4,"9-1, 363/2, Langar House Road, Janki Nagar, Langar House South, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJQ6CAC1mWyzsR_v7O9e7S8-M,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sai%20Ram%20Tiffin%20Center,https://www.swiggy.com/search?query=Sai%20Ram%20Tiffin%20Center,4.3,26,17.373062,78.415148,ChIJQ6CAC1mWyzsR_v7O9e7S8-M
tiffins,Sangeetha Tiffin Center &Tea Point,area4,"9FF3+H7R, Mustaid Pura, Shivlal Nagar, Dattatreya Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJQbXbDTeXyzsRCMCOiUxSwto,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sangeetha%20Tiffin%20Center%20%26Tea%20Point,https://www.swiggy.com/search?query=Sangeetha%20Tiffin%20Center%20%26Tea%20Point,4,5,17.373992,78.453146,ChIJQbXbDTeXyzsRCMCOiUxSwto
tiffins,Sanjay tiffins,area4,"13, 13-3, Imam Pura, Indira Nagar, Ranganatha Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJeYF2HACXyzsRke0mAvgum-w,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sanjay%20tiffins,https://www.swiggy.com/search?query=Sanjay%20tiffins,,,17.366624,78.451827,ChIJeYF2HACXyzsRke0mAvgum-w
tiffins,Satyamaa Tiffin Center,area4,"Jiyaguda, Puranapool, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJJ84iXDOXyzsRvZO7RcRSJPM,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Satyamaa%20Tiffin%20Center,https://www.swiggy.com/search?query=Satyamaa%20Tiffin%20Center,5,2,17.368996,78.455278,ChIJJ84iXDOXyzsRvZO7RcRSJPM
tiffins,Shiva Tiffin Center,area4,"Jhiira, Natraj Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJr8IbwqiXyzsRNALRJR0YOJg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shiva%20Tiffin%20Center,https://www.swiggy.com/search?query=Shiva%20Tiffin%20Center,5,2,17.375861,78.452233,ChIJr8IbwqiXyzsRNALRJR0YOJg
tiffins,SHRI VEERABADRA TIFFINS AND MEALS,area4,"13-6-434/A/61, Satyanarayan Nagar, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJkwKFdaqXyzsRGyAD1j6qrHg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SHRI%20VEERABADRA%20TIFFINS%20AND%20MEALS,https://www.swiggy.com/search?query=SHRI%20VEERABADRA%20TIFFINS%20AND%20MEALS,4.4,8,17.382273,78.430123,ChIJkwKFdaqXyzsRGyAD1j6qrHg
tiffins,Shri Veerabadra Tiffins And Meals,area4,"13/6/438/A/64, Balaji Nagar, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJQfSKYwCXyzsRtD2PD-eZlDs,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Shri%20Veerabadra%20Tiffins%20And%20Meals,https://www.swiggy.com/search?query=Shri%20Veerabadra%20Tiffins%20And%20Meals,3.8,13,17.382729,78.430259,ChIJQfSKYwCXyzsRtD2PD-eZlDs
tiffins,SREE GURU KRUPA MIXTURE & TIFFIN CATERING,area4,"Hanuman junction, Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJDbMFGpGXyzsRzjE_c2-z68w,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SREE%20GURU%20KRUPA%20MIXTURE%20%26%20TIFFIN%20CATERING,https://www.swiggy.com/search?query=SREE%20GURU%20KRUPA%20MIXTURE%20%26%20TIFFIN%20CATERING,4,1,17.366342,78.452338,ChIJDbMFGpGXyzsRzjE_c2-z68w
tiffins,Sreenidhi Tiffin Center,area4,"9CQH+8PF, Karol Bagh Road, Padmanabha Nagar Road, Karol Bagh Society, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJY25eZ_2WyzsRlz4sOr9jJAw,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Sreenidhi%20Tiffin%20Center,https://www.swiggy.com/search?query=Sreenidhi%20Tiffin%20Center,3.9,661,17.388306,78.429297,ChIJY25eZ_2WyzsRlz4sOr9jJAw
tiffins,Sri Balaji tiffin centre,area4,"12-2-693/1, Gudimalkapur North Road, Gudi Malkapur, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJPcKZdyyXyzsR6eZfcCLL5c0,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Balaji%20tiffin%20centre,https://www.swiggy.com/search?query=Sri%20Balaji%20tiffin%20centre,4.5,13,17.38518,78.437812,ChIJPcKZdyyXyzsR6eZfcCLL5c0
tiffins,SRI DATTA TIFFIN CENTER,area4,"9 1 33 5 and 6, Langar Houz, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJG4VcCf2XyzsROJq_nDg2xIg,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=SRI%20DATTA%20TIFFIN%20CENTER,https://www.swiggy.com/search?query=SRI%20DATTA%20TIFFIN%20CENTER,3,1,17.376379,78.420267,ChIJG4VcCf2XyzsROJq_nDg2xIg
tiffins,Sri Durga Udupi Tiffins & Meals,area4,"beside Premier Hospital, KarolBagh, beside Premier Hospital",https://www.google.com/maps/place/?q=place_id:ChIJldeYPFmXyzsRzmsQHaNRtsg,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Durga%20Udupi%20Tiffins%20%26%20Meals,https://www.swiggy.com/search?query=Sri%20Durga%20Udupi%20Tiffins%20%26%20Meals,3.8,478,17.390224,78.427795,ChIJldeYPFmXyzsRzmsQHaNRtsg
tiffins,Sri Laxmi Ganapathi Tiffins,area4,"12-2-539/1, GUDIMALKAPUR, Mehdipatnam, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJvT_DmAWXyzsR6g0biJTczg4,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Laxmi%20Ganapathi%20Tiffins,https://www.swiggy.com/search?query=Sri%20Laxmi%20Ganapathi%20Tiffins,4.7,13,17.387041,78.439847,ChIJvT_DmAWXyzsR6g0biJTczg4
tiffins,Sri Laxmi Narasimha Swamy Tiffin Center,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJR5Gf5KSXyzsR_FTdggjXZ9U,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Laxmi%20Narasimha%20Swamy%20Tiffin%20Center,https://www.swiggy.com/search?query=Sri%20Laxmi%20Narasimha%20Swamy%20Tiffin%20Center,5,1,17.369418,78.444295,ChIJR5Gf5KSXyzsR_FTdggjXZ9U
tiffins,Sri Laxmi Tiffin Center,area4,"Jiyaguda, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJDR_tWw-XyzsRzTRJtDJkERY,Unknown - verify on Zomato/Swiggy,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Laxmi%20Tiffin%20Center,https://www.swiggy.com/search?query=Sri%20Laxmi%20Tiffin%20Center,,,17.369304,78.442617,ChIJDR_tWw-XyzsRzTRJtDJkERY
tiffins,Sri Mahalaxmi Reddy Brothers Tiffin Center,area4,"Pillar Number 19, Saint Ann's Road, opp line, Gudimalkapur, Hyderabad",https://www.google.com/maps/place/?q=place_id:ChIJse5jBhuXyzsRqUN22L39zxg,Possibly on Zomato/Swiggy (100+ Google reviews) - verify,https://www.zomato.com/hyderabad/restaurants?q=Sri%20Mahalaxmi%20Reddy%20Brothers%20Tiffin%20Center,https://www.swiggy.com/search?query=Sri%20Mahalaxmi%20Reddy%20Brothers%20Tiffin%20Center,4.1,4291,17.392658,78.43783,ChIJse5jBhuXyzsRqUN22L39zxg
tiffins,Sri manikanta tiffin centre,area4,India,https://www.google.com/maps/place/?q=place_id:ChIJTzbj1QiXyzsRSiajYTiMTJQ,Likely on Zomato+Swiggy (known chain),https://www.zomato.com/hyderabad/restaurants?q=Sri%20manikanta%20tiffin%20centre,https://www.swiggy.com/search?query=Sri%20manikanta%20tiffin%20centre,4.5,2,17.3844,78.443849,ChIJTzbj1QiXyzsRSiajYTiMTJQ
