# BAKERIES inside My Map circle (area1–area5)
# total=516
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
Fresh baked delight	area2	Golden height, Road Number 1, Aattapur, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJh9pGBcSXyzsRm80KBGQ9R7c	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Fresh%20baked%20delight	https://www.swiggy.com/search?query=Fresh%20baked%20delight	5	2
Fudo	area2	Road No 30, Housing Ltd, Happy Homes Colony, Phase I, Janachaitanya colony, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJR1HmWQCXyzsRX1OL0YBNCFw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Fudo	https://www.swiggy.com/search?query=Fudo		
GOLU BUNS	area2	GOWTHAM NAGAR COLONY, : SY.NO.28, near RING ROAD, 2-4-59, Rajendra Nagar Road, Rajendranagar mandal, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJUQmoi42XyzsRRU9Tcf4TdmU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=GOLU%20BUNS	https://www.swiggy.com/search?query=GOLU%20BUNS		
HAP daily	area2	No.4-3, Main Road, Bharath Nagar Colony, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJOxgM6SSXyzsRvu9vPwc3GOU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=HAP%20daily	https://www.swiggy.com/search?query=HAP%20daily	1	1
HAP daily	area2	Ground Floor, No. 4/3/27, Kali Mandir Road, Kalimandir, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJ3_f7Jt6VyzsRc5YioCIXiQ8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=HAP%20daily	https://www.swiggy.com/search?query=HAP%20daily	5	1
Kismat Cafe & Bakery	area2	Bandlaguda Road, Abhyudaya Nagar, Bharath Nagar Colony, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJBXs7HwCXyzsRaX2Uo2_y2Oc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kismat%20Cafe%20%26%20Bakery	https://www.swiggy.com/search?query=Kismat%20Cafe%20%26%20Bakery	5	8
Kranthi Cool Drinks	area2	Kalika nagar, near Lnr School, Kalimandir Main Road, Abhyudaya Nagar, Kalimandir, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJy_pRCN6VyzsRuUhlJyDK-vU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kranthi%20Cool%20Drinks	https://www.swiggy.com/search?query=Kranthi%20Cool%20Drinks	4.5	2
Meraj Naan HAPPY HOMES COLONY	area2	Pillar Number 213, Happy Homes Colony, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJSy83IACXyzsRd_IQG6d5vfo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Meraj%20Naan%20HAPPY%20HOMES%20COLONY	https://www.swiggy.com/search?query=Meraj%20Naan%20HAPPY%20HOMES%20COLONY		
Mom's Bake House (Home Baker)	area2	Satya Enclave, Plot No.67, Road Number 5, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJsZc6cACVyzsRac3LmcMnBfo	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Mom%27s%20Bake%20House%20%28Home%20Baker%29	https://www.swiggy.com/search?query=Mom%27s%20Bake%20House%20%28Home%20Baker%29	4.9	31
Mom's Cakery Planet	area2	SRI MAHALAKSHMI RESIDENCY, Golden Heights Colony, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ32CPCyiXyzsR0HDNXOVLUxQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Mom%27s%20Cakery%20Planet	https://www.swiggy.com/search?query=Mom%27s%20Cakery%20Planet	5	9
